,id,submitDate,flag,Xnum_1,Xnum_2,Xnum_3,Xnum_4,Xnum_5,Xcat_1
256,00257,2025-01-01 00:00:00+00:00,1.0,300.0,0.0,0.0833333333333333,0.0,-999.0,yes
257,00258,2025-02-01 00:00:00+00:00,0.0,304.96144486807674,1.0,1.0,5213.0,-999.0,yes
258,00259,2025-01-01 00:00:00+00:00,0.0,274.19438030724694,1.0,1.0,0.0,6.0,yes
259,00260,2025-01-01 00:00:00+00:00,1.0,290.3860734710588,1.0,0.1666666666666666,36.0,,yes
260,00261,2025-02-01 00:00:00+00:00,1.0,274.92939220974864,1.0,0.0,-99.0,,yes
261,00262,2025-02-01 00:00:00+00:00,0.0,304.33284982534394,1.0,1.0,0.0,,yes
262,00263,2025-01-01 00:00:00+00:00,0.0,332.1186055143417,1.0,1.0,2315.0,-999.0,yes
263,00264,2025-01-01 00:00:00+00:00,0.0,291.5604009837548,1.0,0.4166666666666667,5756.0,0.0,yes
264,00265,2025-02-01 00:00:00+00:00,0.0,310.69381722585644,1.0,1.0,-99.0,4.0,yes
265,00266,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.4166666666666667,0.0,-999.0,yes
266,00267,2025-02-01 00:00:00+00:00,0.0,301.1177703845787,3.0,1.0,-99.0,-999.0,yes
267,00268,2025-01-01 00:00:00+00:00,0.0,283.0386414663987,0.0,0.9166666666666666,0.0,-999.0,yes
268,00269,2025-01-01 00:00:00+00:00,0.0,271.44648544924166,1.0,1.0,-99.0,,yes
269,00270,2025-01-01 00:00:00+00:00,1.0,312.1042313907948,1.0,0.0833333333333333,-99.0,-999.0,yes
270,00271,2025-02-01 00:00:00+00:00,0.0,267.91182142098535,1.0,0.0833333333333333,-99.0,,yes
271,00272,2025-01-01 00:00:00+00:00,0.0,288.9032842826819,1.0,0.9166666666666666,0.0,,yes
272,00273,2025-01-01 00:00:00+00:00,0.0,295.2763524658585,2.0,1.0,0.0,,no
273,00274,2025-02-01 00:00:00+00:00,1.0,298.6349574148132,1.0,1.0,2828.0,0.0,no
274,00275,2025-01-01 00:00:00+00:00,0.0,291.15355296152256,1.0,0.0833333333333333,-99.0,0.0,yes
275,00276,2025-01-01 00:00:00+00:00,0.0,287.531032289959,1.0,1.0,397.0,-999.0,yes
276,00277,2025-02-01 00:00:00+00:00,0.0,301.8912522942835,2.0,0.75,0.0,3.0,yes
277,00278,2025-01-01 00:00:00+00:00,0.0,232.63371299310668,7.0,1.0,0.0,,yes
278,00279,2025-02-01 00:00:00+00:00,0.0,311.8012942300164,1.0,1.0,0.0,0.0,yes
279,00280,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.3333333333333333,99.0,1.0,yes
280,00281,2025-01-01 00:00:00+00:00,0.0,287.5685217520344,1.0,0.0833333333333333,-99.0,,yes
281,00282,2025-01-01 00:00:00+00:00,0.0,297.7929341044424,2.0,0.9166666666666666,30.0,3.0,yes
282,00283,2025-01-01 00:00:00+00:00,0.0,304.4713701940278,3.0,0.1666666666666666,8.0,1.0,yes
283,00284,2025-02-01 00:00:00+00:00,0.0,277.3042103565607,2.0,0.25,-99.0,0.0,no
284,00285,2025-01-01 00:00:00+00:00,0.0,330.9130527992458,1.0,1.0,0.0,0.0,yes
285,00286,2025-01-01 00:00:00+00:00,0.0,285.7403464586208,1.0,1.0,0.0,-999.0,yes
286,00287,2025-01-01 00:00:00+00:00,0.0,287.74674346855284,1.0,0.4166666666666667,0.0,-999.0,yes
287,00288,2025-02-01 00:00:00+00:00,0.0,298.2456451835479,0.0,0.0,178.0,,yes
288,00289,2025-02-01 00:00:00+00:00,0.0,294.9381603231957,1.0,1.0,0.0,4.0,yes
289,00290,2025-01-01 00:00:00+00:00,0.0,295.47665024933394,1.0,0.0,189.0,,yes
290,00291,2025-02-01 00:00:00+00:00,0.0,330.8433671534658,1.0,0.6666666666666666,424.0,-999.0,yes
291,00292,2025-01-01 00:00:00+00:00,0.0,304.47920805687244,1.0,1.0,-99.0,2.0,yes
292,00293,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
293,00294,2025-01-01 00:00:00+00:00,0.0,321.5322537491662,1.0,0.0833333333333333,716.0,,yes
294,00295,2025-01-01 00:00:00+00:00,0.0,285.0230994413104,1.0,0.5,0.0,-999.0,yes
295,00296,2025-01-01 00:00:00+00:00,1.0,333.63433297864225,1.0,0.5,29.0,-999.0,yes
296,00297,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
297,00298,2025-02-01 00:00:00+00:00,0.0,346.60005955387106,1.0,1.0,0.0,-999.0,yes
298,00299,2025-02-01 00:00:00+00:00,0.0,290.55799684553665,1.0,0.0,153.0,,yes
299,00300,2025-01-01 00:00:00+00:00,0.0,319.208856372488,2.0,1.0,4527.0,,checking
300,00301,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,930.0,,yes
301,00302,2025-02-01 00:00:00+00:00,1.0,333.9410750767872,2.0,1.0,0.0,-999.0,yes
302,00303,2025-01-01 00:00:00+00:00,0.0,294.56977634096694,1.0,0.8333333333333334,68.0,6.0,yes
303,00304,2025-01-01 00:00:00+00:00,0.0,347.1598721223877,1.0,1.0,0.0,0.0,yes
304,00305,2025-01-01 00:00:00+00:00,1.0,292.2529501111404,2.0,0.4166666666666667,0.0,0.0,yes
305,00306,2025-01-01 00:00:00+00:00,0.0,322.4043049604066,2.0,0.9166666666666666,0.0,5.0,yes
306,00307,2025-02-01 00:00:00+00:00,0.0,312.89115271751496,1.0,0.0,7.0,,yes
307,00308,2025-02-01 00:00:00+00:00,0.0,304.1010872668996,1.0,1.0,0.0,,yes
308,00309,2025-01-01 00:00:00+00:00,0.0,331.192918923236,1.0,1.0,0.0,0.0,yes
309,00310,2025-02-01 00:00:00+00:00,0.0,297.1537889148947,1.0,0.75,47.0,-999.0,yes
310,00311,2025-02-01 00:00:00+00:00,0.0,337.81117504426214,1.0,1.0,3119.0,-999.0,yes
311,00312,2025-01-01 00:00:00+00:00,0.0,301.550825776535,1.0,0.0833333333333333,265.0,-999.0,yes
312,00313,2025-01-01 00:00:00+00:00,0.0,327.085244956112,1.0,0.5,35.0,,yes
313,00314,2025-02-01 00:00:00+00:00,0.0,330.62336713963856,1.0,0.5,215.0,0.0,no
314,00315,2025-02-01 00:00:00+00:00,1.0,340.07627503333896,1.0,0.0833333333333333,0.0,-999.0,yes
315,00316,2025-01-01 00:00:00+00:00,0.0,274.2355210605216,1.0,0.5833333333333334,0.0,-999.0,yes
316,00317,2025-02-01 00:00:00+00:00,0.0,290.0510042110484,2.0,0.5,194.0,1.0,yes
317,00318,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,2.0,no
318,00319,2025-01-01 00:00:00+00:00,1.0,303.45162122458714,1.0,0.9166666666666666,344.0,1.0,no
319,00320,2025-02-01 00:00:00+00:00,0.0,299.7847498819826,1.0,0.0833333333333333,85.0,0.0,yes
320,00321,2025-01-01 00:00:00+00:00,0.0,290.95758797536905,1.0,0.6666666666666666,-99.0,-999.0,yes
321,00322,2025-01-01 00:00:00+00:00,0.0,278.4153459115895,1.0,0.5833333333333334,22.0,,yes
322,00323,2025-01-01 00:00:00+00:00,0.0,261.98042065361284,1.0,1.0,0.0,,yes
323,00324,2025-02-01 00:00:00+00:00,1.0,283.3866659758796,1.0,0.9166666666666666,0.0,-999.0,no
324,00325,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,0.0833333333333333,-99.0,0.0,yes
325,00326,2025-01-01 00:00:00+00:00,0.0,293.4388769864557,1.0,0.0,394.0,,yes
326,00327,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.0,1512.0,-999.0,yes
327,00328,2025-01-01 00:00:00+00:00,0.0,306.67642945845256,2.0,0.25,-99.0,,yes
328,00329,2025-01-01 00:00:00+00:00,1.0,336.462021417225,1.0,0.3333333333333333,15.0,,yes
329,00330,2025-01-01 00:00:00+00:00,0.0,267.31606447171526,2.0,1.0,0.0,,yes
330,00331,2025-01-01 00:00:00+00:00,1.0,280.4428489702304,1.0,0.25,0.0,,yes
331,00332,2025-01-01 00:00:00+00:00,0.0,297.03917139968394,1.0,0.9166666666666666,4003.0,5.0,no
332,00333,2025-01-01 00:00:00+00:00,0.0,309.23413327078987,1.0,0.3333333333333333,75.0,1.0,yes
333,00334,2025-01-01 00:00:00+00:00,0.0,303.2883815239572,1.0,0.0,1723.0,5.0,yes
334,00335,2025-02-01 00:00:00+00:00,0.0,292.7040342026149,3.0,0.4166666666666667,62.0,,yes
335,00336,2025-02-01 00:00:00+00:00,0.0,291.1459107339626,3.0,0.9166666666666666,1853.0,2.0,yes
336,00337,2025-01-01 00:00:00+00:00,1.0,265.06899996889365,1.0,0.25,3397.0,,yes
337,00338,2025-01-01 00:00:00+00:00,0.0,311.18288165550524,1.0,0.4166666666666667,-99.0,-999.0,yes
338,00339,2025-02-01 00:00:00+00:00,1.0,300.0,0.0,1.0,0.0,0.0,yes
339,00340,2025-01-01 00:00:00+00:00,0.0,289.260157809044,1.0,1.0,0.0,0.0,yes
340,00341,2025-02-01 00:00:00+00:00,0.0,333.7394673265519,2.0,1.0,0.0,0.0,yes
341,00342,2025-02-01 00:00:00+00:00,0.0,277.00986864762126,1.0,1.0,0.0,0.0,no
342,00343,2025-01-01 00:00:00+00:00,0.0,303.37773241122136,1.0,1.0,0.0,-999.0,yes
343,00344,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
344,00345,2025-01-01 00:00:00+00:00,1.0,271.6563211569892,1.0,1.0,3965.0,-999.0,no
345,00346,2025-01-01 00:00:00+00:00,1.0,325.50606509772786,1.0,0.5833333333333334,3395.0,0.0,yes
346,00347,2025-01-01 00:00:00+00:00,0.0,295.5262809472455,1.0,1.0,5391.0,,no
347,00348,2025-01-01 00:00:00+00:00,0.0,297.4541349775453,1.0,0.4166666666666667,-99.0,3.0,yes
348,00349,2025-01-01 00:00:00+00:00,1.0,292.36940060611823,2.0,1.0,-99.0,1.0,yes
349,00350,2025-01-01 00:00:00+00:00,1.0,314.2060951492995,1.0,1.0,0.0,-999.0,yes
350,00351,2025-01-01 00:00:00+00:00,0.0,303.0585257131796,2.0,0.9166666666666666,0.0,0.0,yes
351,00352,2025-01-01 00:00:00+00:00,0.0,313.6078838639039,2.0,0.8333333333333334,1972.0,3.0,yes
352,00353,2025-01-01 00:00:00+00:00,0.0,315.3107583793053,1.0,0.4166666666666667,25.0,1.0,yes
353,00354,2025-01-01 00:00:00+00:00,0.0,296.5143224806664,2.0,0.8333333333333334,660.0,1.0,yes
354,00355,2025-02-01 00:00:00+00:00,0.0,262.7079926707393,1.0,0.0,-99.0,,yes
355,00356,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.75,261.0,-999.0,yes
356,00357,2025-01-01 00:00:00+00:00,0.0,303.91086962615856,1.0,0.9090909090909092,537.0,2.0,yes
357,00358,2025-02-01 00:00:00+00:00,0.0,304.3418232475894,2.0,0.8333333333333334,36.0,,yes
358,00359,2025-01-01 00:00:00+00:00,0.0,325.1606863273471,1.0,0.0833333333333333,83.0,0.0,yes
359,00360,2025-02-01 00:00:00+00:00,0.0,281.052142139002,1.0,0.5833333333333334,6.0,,yes
360,00361,2025-01-01 00:00:00+00:00,0.0,311.7329837293187,1.0,0.6666666666666666,4.0,2.0,yes
361,00362,2025-01-01 00:00:00+00:00,1.0,269.05353949881714,0.0,1.0,2151.0,-999.0,yes
362,00363,2025-02-01 00:00:00+00:00,1.0,289.0334855473566,2.0,0.0,728.0,,yes
363,00364,2025-01-01 00:00:00+00:00,0.0,285.95268242370804,1.0,0.75,89.0,-999.0,yes
364,00365,2025-01-01 00:00:00+00:00,0.0,279.6213882450367,2.0,1.0,15.0,0.0,yes
365,00366,2025-02-01 00:00:00+00:00,0.0,339.0209063108876,1.0,0.0,600.0,-999.0,yes
366,00367,2025-02-01 00:00:00+00:00,1.0,323.6400628353691,1.0,0.2727272727272727,-99.0,-999.0,yes
367,00368,2025-01-01 00:00:00+00:00,0.0,325.06888692466595,2.0,0.9166666666666666,12.0,0.0,yes
368,00369,2025-01-01 00:00:00+00:00,0.0,310.3554372413024,2.0,0.5833333333333334,11.0,0.0,yes
369,00370,2025-01-01 00:00:00+00:00,0.0,318.3772554364457,0.0,1.0,0.0,3.0,yes
370,00371,2025-01-01 00:00:00+00:00,0.0,261.79976905601575,3.0,0.9166666666666666,358.0,,yes
371,00372,2025-01-01 00:00:00+00:00,0.0,272.92378744555765,0.0,0.0,108.0,0.0,yes
372,00373,2025-02-01 00:00:00+00:00,0.0,274.6874010445512,2.0,0.9166666666666666,365.0,1.0,yes
373,00374,2025-01-01 00:00:00+00:00,0.0,278.54065046526017,3.0,1.0,0.0,,yes
374,00375,2025-01-01 00:00:00+00:00,0.0,308.87787026485654,1.0,0.8333333333333334,3.0,-999.0,yes
375,00376,2025-01-01 00:00:00+00:00,0.0,292.68622684554884,1.0,1.0,0.0,,yes
376,00377,2025-01-01 00:00:00+00:00,0.0,296.2729657041001,1.0,0.9166666666666666,18.0,7.0,yes
377,00378,2025-01-01 00:00:00+00:00,0.0,280.5112274000903,1.0,0.5833333333333334,-99.0,0.0,yes
378,00379,2025-02-01 00:00:00+00:00,1.0,-99.0,-99.0,1.0,0.0,-999.0,yes
379,00380,2025-02-01 00:00:00+00:00,0.0,278.9967042350507,1.0,1.0,0.0,,yes
380,00381,2025-02-01 00:00:00+00:00,0.0,317.87537484964025,1.0,1.0,0.0,-999.0,yes
381,00382,2025-02-01 00:00:00+00:00,0.0,329.3432893448489,2.0,0.0,-99.0,,yes
382,00383,2025-01-01 00:00:00+00:00,0.0,330.1249650642387,2.0,0.1666666666666666,594.0,-999.0,yes
383,00384,2025-02-01 00:00:00+00:00,0.0,308.04749377514105,1.0,1.0,0.0,-999.0,yes
384,00385,2025-02-01 00:00:00+00:00,0.0,286.93838204183345,1.0,1.0,0.0,-999.0,yes
385,00386,2025-02-01 00:00:00+00:00,0.0,369.9309752405968,1.0,1.0,0.0,,yes
386,00387,2025-02-01 00:00:00+00:00,0.0,271.93130058374896,2.0,0.1666666666666666,-99.0,,yes
387,00388,2025-01-01 00:00:00+00:00,0.0,302.09879656914256,0.0,0.9166666666666666,0.0,3.0,yes
388,00389,2025-01-01 00:00:00+00:00,0.0,277.2182898078746,0.0,0.25,2830.0,-999.0,yes
389,00390,2025-02-01 00:00:00+00:00,0.0,261.01847409231954,1.0,1.0,0.0,,yes
390,00391,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
391,00392,2025-02-01 00:00:00+00:00,1.0,300.0,0.0,0.25,592.0,2.0,yes
392,00393,2025-02-01 00:00:00+00:00,1.0,286.6480758927564,1.0,1.0,394.0,,yes
393,00394,2025-01-01 00:00:00+00:00,0.0,265.32735422464395,0.0,0.5,1.0,-999.0,yes
394,00395,2025-01-01 00:00:00+00:00,0.0,277.2636754455538,1.0,0.9166666666666666,515.0,0.0,yes
395,00396,2025-02-01 00:00:00+00:00,0.0,311.9021961209071,2.0,0.0,38.0,6.0,yes
396,00397,2025-01-01 00:00:00+00:00,0.0,295.5900607508352,1.0,0.0,28.0,0.0,yes
397,00398,2025-01-01 00:00:00+00:00,0.0,362.0395267642557,1.0,1.0,-99.0,-999.0,no
398,00399,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,0.0,2280.0,3.0,no
399,00400,2025-02-01 00:00:00+00:00,0.0,286.70077642298816,1.0,0.9166666666666666,0.0,0.0,yes
400,00401,2025-01-01 00:00:00+00:00,0.0,301.5454854335064,1.0,0.4166666666666667,15.0,-999.0,yes
401,00402,2025-02-01 00:00:00+00:00,0.0,340.9937568161076,2.0,1.0,0.0,0.0,yes
402,00403,2025-02-01 00:00:00+00:00,1.0,228.20475036385264,1.0,0.75,23.0,1.0,yes
403,00404,2025-01-01 00:00:00+00:00,0.0,249.2365103164283,0.0,1.0,0.0,27.0,yes
404,00405,2025-01-01 00:00:00+00:00,0.0,294.8587858447058,1.0,0.8333333333333334,12.0,0.0,yes
405,00406,2025-01-01 00:00:00+00:00,1.0,276.9088032043395,1.0,1.0,0.0,2.0,yes
406,00407,2025-01-01 00:00:00+00:00,0.0,247.67404110064987,3.0,1.0,0.0,,yes
407,00408,2025-02-01 00:00:00+00:00,0.0,293.5945862253463,1.0,1.0,0.0,,yes
408,00409,2025-02-01 00:00:00+00:00,0.0,301.0565284970415,2.0,0.0833333333333333,0.0,3.0,yes
409,00410,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,0.5,23.0,,yes
410,00411,2025-01-01 00:00:00+00:00,0.0,298.71013621096216,1.0,1.0,4170.0,,yes
411,00412,2025-02-01 00:00:00+00:00,0.0,287.71643330047954,3.0,1.0,1615.0,,yes
412,00413,2025-01-01 00:00:00+00:00,0.0,293.47241826616494,2.0,1.0,-99.0,,yes
413,00414,2025-01-01 00:00:00+00:00,0.0,325.89665036360805,1.0,0.0833333333333333,79.0,4.0,no
414,00415,2025-01-01 00:00:00+00:00,1.0,285.41807949532057,2.0,1.0,0.0,-999.0,yes
415,00416,2025-02-01 00:00:00+00:00,1.0,296.8951075224887,0.0,0.75,0.0,5.0,yes
416,00417,2025-01-01 00:00:00+00:00,0.0,314.9655462525125,1.0,0.0,542.0,0.0,no
417,00418,2025-01-01 00:00:00+00:00,0.0,350.0930233662247,2.0,1.0,0.0,1.0,yes
418,00419,2025-01-01 00:00:00+00:00,0.0,333.64494497685814,1.0,1.0,0.0,1.0,yes
419,00420,2025-01-01 00:00:00+00:00,0.0,270.6142158127694,1.0,0.75,228.0,,yes
420,00421,2025-02-01 00:00:00+00:00,0.0,294.7958203930826,1.0,0.1666666666666666,251.0,1.0,yes
421,00422,2025-01-01 00:00:00+00:00,0.0,299.6647996749522,1.0,0.8333333333333334,326.0,2.0,yes
422,00423,2025-01-01 00:00:00+00:00,0.0,318.128016256738,0.0,1.0,0.0,6.0,yes
423,00424,2025-01-01 00:00:00+00:00,0.0,299.7632424404993,1.0,1.0,0.0,0.0,yes
424,00425,2025-01-01 00:00:00+00:00,0.0,310.29579955102,1.0,1.0,0.0,0.0,yes
425,00426,2025-01-01 00:00:00+00:00,0.0,309.24399103409314,1.0,0.75,-99.0,0.0,yes
426,00427,2025-01-01 00:00:00+00:00,0.0,224.5032573020385,0.0,0.0,954.0,2.0,checking
427,00428,2025-01-01 00:00:00+00:00,0.0,304.43052072264766,2.0,1.0,0.0,-999.0,yes
428,00429,2025-01-01 00:00:00+00:00,0.0,270.3831081395348,2.0,0.6666666666666666,0.0,,yes
429,00430,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,3.0,yes
430,00431,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.75,-99.0,,no
431,00432,2025-02-01 00:00:00+00:00,0.0,282.444546892106,2.0,0.25,264.0,0.0,yes
432,00433,2025-01-01 00:00:00+00:00,0.0,292.4995381249845,2.0,1.0,0.0,,yes
433,00434,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,64.0,-999.0,yes
434,00435,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
435,00436,2025-01-01 00:00:00+00:00,0.0,286.09285778350073,2.0,0.4166666666666667,1073.0,1.0,yes
436,00437,2025-01-01 00:00:00+00:00,0.0,280.41607958156635,1.0,0.9166666666666666,0.0,1.0,yes
437,00438,2025-02-01 00:00:00+00:00,0.0,278.30497097323433,2.0,0.3333333333333333,0.0,0.0,yes
438,00439,2025-02-01 00:00:00+00:00,1.0,280.43496640298434,2.0,0.0,-99.0,-999.0,yes
439,00440,2025-02-01 00:00:00+00:00,0.0,306.4422377445041,2.0,0.25,61.0,0.0,yes
440,00441,2025-01-01 00:00:00+00:00,1.0,248.0162835179933,1.0,1.0,0.0,3.0,no
441,00442,2025-01-01 00:00:00+00:00,1.0,269.4307853145321,1.0,0.8333333333333334,67.0,,yes
442,00443,2025-02-01 00:00:00+00:00,0.0,286.2691019409971,1.0,0.25,2656.0,-999.0,yes
443,00444,2025-01-01 00:00:00+00:00,0.0,276.6142145092801,0.0,0.6666666666666666,11.0,-999.0,yes
444,00445,2025-02-01 00:00:00+00:00,0.0,326.5482120628096,1.0,1.0,0.0,,no
445,00446,2025-01-01 00:00:00+00:00,0.0,285.3773008798682,0.0,1.0,0.0,-999.0,yes
446,00447,2025-01-01 00:00:00+00:00,0.0,281.0223923915519,2.0,1.0,0.0,2.0,yes
447,00448,2025-02-01 00:00:00+00:00,0.0,291.24046339879493,2.0,1.0,277.0,2.0,yes
448,00449,2025-01-01 00:00:00+00:00,0.0,292.9082323806901,1.0,0.1666666666666666,24.0,,yes
449,00450,2025-02-01 00:00:00+00:00,0.0,270.55039270556256,3.0,1.0,6.0,,yes
450,00451,2025-01-01 00:00:00+00:00,0.0,274.2350534870414,2.0,0.75,12.0,,yes
451,00452,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
452,00453,2025-01-01 00:00:00+00:00,0.0,278.04384924231795,2.0,0.75,0.0,1.0,yes
453,00454,2025-01-01 00:00:00+00:00,0.0,357.22116651423926,1.0,0.3333333333333333,11.0,-999.0,yes
454,00455,2025-01-01 00:00:00+00:00,0.0,311.06959831382073,2.0,0.75,344.0,,yes
455,00456,2025-01-01 00:00:00+00:00,0.0,284.42439405703345,1.0,0.0,2310.0,1.0,no
456,00457,2025-01-01 00:00:00+00:00,0.0,322.2663368428356,1.0,1.0,0.0,,yes
457,00458,2025-02-01 00:00:00+00:00,0.0,290.9001250377614,1.0,0.5,-99.0,,yes
458,00459,2025-02-01 00:00:00+00:00,0.0,293.22918611365884,1.0,0.9166666666666666,29.0,1.0,yes
459,00460,2025-01-01 00:00:00+00:00,0.0,263.1497354788217,1.0,0.75,34.0,-999.0,no
460,00461,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,3.0,yes
461,00462,2025-01-01 00:00:00+00:00,1.0,270.4960313453817,2.0,0.9166666666666666,3.0,,yes
462,00463,2025-01-01 00:00:00+00:00,0.0,299.37589786195537,1.0,0.25,12.0,-999.0,yes
463,00464,2025-01-01 00:00:00+00:00,1.0,307.15363715532385,2.0,0.9166666666666666,-99.0,,yes
464,00465,2025-02-01 00:00:00+00:00,0.0,295.2916637566868,1.0,1.0,-99.0,-999.0,no
465,00466,2025-02-01 00:00:00+00:00,0.0,314.1413935404151,1.0,1.0,-99.0,-999.0,yes
466,00467,2025-01-01 00:00:00+00:00,0.0,265.92721884043345,1.0,0.0,721.0,1.0,yes
467,00468,2025-01-01 00:00:00+00:00,0.0,254.43701902641968,3.0,1.0,0.0,,yes
468,00469,2025-01-01 00:00:00+00:00,0.0,305.3220221838169,2.0,1.0,0.0,0.0,yes
469,00470,2025-02-01 00:00:00+00:00,0.0,310.90359722966446,1.0,0.8333333333333334,9.0,,yes
470,00471,2025-01-01 00:00:00+00:00,0.0,300.3155144597735,1.0,0.0,180.0,,no
471,00472,2025-01-01 00:00:00+00:00,1.0,259.648268615227,2.0,0.25,288.0,2.0,yes
472,00473,2025-01-01 00:00:00+00:00,1.0,286.8387718695642,1.0,1.0,3217.0,-999.0,yes
473,00474,2025-01-01 00:00:00+00:00,0.0,301.7398448007399,0.0,-99.0,3467.0,,yes
474,00475,2025-02-01 00:00:00+00:00,0.0,267.3153333178645,2.0,0.9166666666666666,0.0,1.0,yes
475,00476,2025-01-01 00:00:00+00:00,0.0,298.67454436987833,1.0,1.0,6.0,,yes
476,00477,2025-01-01 00:00:00+00:00,0.0,298.2309373443098,1.0,1.0,29.0,,yes
477,00478,2025-01-01 00:00:00+00:00,0.0,288.9119959846245,1.0,1.0,0.0,,yes
478,00479,2025-01-01 00:00:00+00:00,0.0,316.19951724754213,1.0,0.9166666666666666,14.0,9.0,yes
479,00480,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,0.9166666666666666,-99.0,-999.0,yes
480,00481,2025-01-01 00:00:00+00:00,0.0,291.1896770483315,1.0,1.0,0.0,-999.0,yes
481,00482,2025-01-01 00:00:00+00:00,0.0,282.18877839583604,2.0,0.75,2.0,,yes
482,00483,2025-02-01 00:00:00+00:00,0.0,306.32373017296294,2.0,1.0,0.0,-999.0,yes
483,00484,2025-02-01 00:00:00+00:00,0.0,296.3212637837609,1.0,0.0,500.0,-999.0,yes
484,00485,2025-01-01 00:00:00+00:00,0.0,278.2683147262658,1.0,1.0,727.0,2.0,yes
485,00486,2025-01-01 00:00:00+00:00,0.0,292.9960690973002,2.0,0.0833333333333333,62.0,0.0,yes
486,00487,2025-01-01 00:00:00+00:00,1.0,305.2987254155876,1.0,0.1666666666666666,1569.0,2.0,yes
487,00488,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.25,6.0,-999.0,yes
488,00489,2025-01-01 00:00:00+00:00,0.0,323.8069994290435,1.0,0.25,1.0,,yes
489,00490,2025-02-01 00:00:00+00:00,1.0,300.0,0.0,1.0,874.0,4.0,yes
490,00491,2025-01-01 00:00:00+00:00,0.0,310.90312633823737,1.0,1.0,0.0,,yes
491,00492,2025-01-01 00:00:00+00:00,0.0,283.2142248677489,3.0,0.0,156.0,2.0,yes
492,00493,2025-01-01 00:00:00+00:00,0.0,296.4122530903361,1.0,0.9166666666666666,-99.0,,yes
493,00494,2025-01-01 00:00:00+00:00,0.0,296.7903394802077,1.0,1.0,0.0,-999.0,yes
494,00495,2025-02-01 00:00:00+00:00,0.0,304.60249848318966,1.0,0.8333333333333334,1403.0,0.0,yes
495,00496,2025-01-01 00:00:00+00:00,0.0,312.4019800492401,1.0,0.0833333333333333,-99.0,0.0,yes
496,00497,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,0.5833333333333334,0.0,1.0,yes
497,00498,2025-02-01 00:00:00+00:00,0.0,296.8790794751834,1.0,0.0833333333333333,215.0,3.0,yes
498,00499,2025-02-01 00:00:00+00:00,0.0,272.2215621190179,1.0,0.0,10.0,,yes
499,00500,2025-02-01 00:00:00+00:00,0.0,316.3257252872751,1.0,0.9166666666666666,-99.0,0.0,yes
500,00501,2025-01-01 00:00:00+00:00,0.0,306.73801249100376,1.0,0.1666666666666666,20.0,,yes
501,00502,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,0.4166666666666667,18.0,,yes
502,00503,2025-01-01 00:00:00+00:00,1.0,363.4089349783822,1.0,0.0,75.0,-999.0,no
503,00504,2025-01-01 00:00:00+00:00,0.0,289.1920504164798,1.0,1.0,0.0,,yes
504,00505,2025-01-01 00:00:00+00:00,0.0,295.56448088605003,1.0,0.0,6.0,4.0,yes
505,00506,2025-01-01 00:00:00+00:00,0.0,287.1423367357993,2.0,0.0,-99.0,1.0,yes
506,00507,2025-01-01 00:00:00+00:00,0.0,284.05031825581784,1.0,0.4166666666666667,786.0,0.0,yes
507,00508,2025-01-01 00:00:00+00:00,0.0,284.773831945067,3.0,0.9166666666666666,23.0,2.0,yes
508,00509,2025-02-01 00:00:00+00:00,1.0,281.86315912093465,1.0,0.5,177.0,0.0,yes
509,00510,2025-01-01 00:00:00+00:00,0.0,286.9457052065526,2.0,0.75,16.0,1.0,no
510,00511,2025-01-01 00:00:00+00:00,0.0,312.79610671360314,0.0,1.0,0.0,2.0,yes
511,00512,2025-02-01 00:00:00+00:00,1.0,293.3401257086246,1.0,0.25,194.0,0.0,yes
512,00513,2025-01-01 00:00:00+00:00,0.0,310.552093782037,0.0,0.8888888888888888,5559.0,2.0,yes
513,00514,2025-01-01 00:00:00+00:00,0.0,318.3818580731359,1.0,0.0,100.0,-999.0,yes
